year,serial,pernum,winning_model_p,winning_model_high_recall
2014,454646,1,0.21399471767815045,0
2009,1133106,2,0.1378484492294583,0
2015,335086,2,0.17197053455484232,0
2011,417329,1,0.12369305126130797,0
2011,305675,1,0.11492028848591913,0
2013,575382,2,0.14666513684696753,0
2010,1242068,1,0.21894330505198192,0
2013,919006,2,0.12108455966491581,0
2016,1225072,1,0.1449170464437673,0
2015,1158604,2,0.14633685892499626,0
2019,455568,1,0.11101304313877863,0
2009,82063,1,0.19223641001477737,0
2017,657046,1,0.2357711895034121,0
2016,372171,2,0.24665658348558006,0
2017,302989,2,0.2272018694464414,0
2009,204329,2,0.18108727852403417,0
2011,574140,1,0.15675789756735745,0
2017,1150128,1,0.15102170544260762,0
2010,160204,1,0.3261572824895107,1
2013,303996,1,0.11511684070070391,0
2012,1197260,1,0.4422445849884609,1
2012,92208,1,0.1864843140458156,0
2017,1299908,1,0.18459374994067257,0
2015,653459,1,0.22768897068386024,0
2019,835540,1,0.152846668569952,0
2012,218537,3,0.17145159662638187,0
2011,841888,1,0.18907063507007038,0
2014,142507,2,0.19016162979817108,0
2012,762421,1,0.2015579008270731,0
2014,808213,1,0.18814485091241467,0
2014,208141,1,0.21929683878096964,0
2012,764832,2,0.11408328074983844,0
2019,50421,2,0.12025982376417976,0
2012,188718,1,0.10844608191968337,0
2017,105889,3,0.259307236718863,0
2015,275133,1,0.22468049327943992,0
2010,795828,1,0.25893469236430916,0
2018,294226,1,0.17271273018509117,0
2012,283046,2,0.24370301787776344,0
2018,309521,1,0.09260040880094969,0
2015,323089,1,0.32709633486438927,1
2014,322487,1,0.1404958120126368,0
2011,792741,1,0.1763774784136756,0
2017,390598,1,0.28869884154468434,1
2014,140593,2,0.11881007451422725,0
2019,435282,2,0.17881744323619167,0
2019,898930,6,0.14825292986779576,0
2017,268409,1,0.11110207548184071,0
2019,617480,2,0.1720784364701455,0
2009,449113,2,0.16462841556678018,0
2017,1221845,2,0.10279790015919552,0
2012,135323,2,0.13608260509283202,0
2016,294317,1,0.3124123010616611,1
2019,96037,2,0.18963641382356974,0
2015,81905,1,0.21017450093418885,0
2014,194079,1,0.19955336915747587,0
2013,434665,1,0.18888944161703972,0
2010,777309,1,0.1352834704905543,0
2009,790263,2,0.2569128510889603,0
2011,1204582,2,0.18105850228111028,0
2011,783548,2,0.14049416669112294,0
2018,360028,1,0.2348984802311356,0
2018,1206765,2,0.2529934541364432,0
2016,443545,2,0.20250152497459062,0
2015,446314,1,0.22793856102978333,0
2009,630000,1,0.12530024286922267,0
2012,760815,1,0.13481823656132869,0
2011,582378,2,0.09677633899337564,0
2018,398639,1,0.22558382376900385,0
2011,212507,1,0.16537874736689376,0
2015,262018,1,0.31999995621500216,1
2017,1255561,1,0.19111520211943336,0
2010,1148274,2,0.1360888674930306,0
2016,196227,2,0.1158199127679607,0
2015,820045,1,0.17541189145398708,0
2018,153387,1,0.2469934921438151,0
2014,108136,1,0.45812315373100015,1
2014,173891,1,0.19397782751661782,0
2019,848894,2,0.17980068292327675,0
2019,1099305,1,0.1610626237034535,0
2019,312826,1,0.12912086168847894,0
2019,813803,2,0.12996928622286735,0
2013,922858,2,0.12339919242522567,0
2010,1084710,1,0.26608100482556774,1
2016,902035,1,0.16032665961166254,0
2012,167687,2,0.12969729891571696,0
2011,66807,1,0.16862327114682626,0
2009,1077122,1,0.16739383884395329,0
2009,1265105,2,0.46980090171752587,1
2018,312782,1,0.17870042301082079,0
2014,612017,1,0.15737305057115739,0
2019,371609,2,0.12284582799392836,0
2009,186626,2,0.42436993632767905,1
2015,909635,1,0.13525252375152189,0
2019,476438,1,0.33398747563658454,1
2019,180881,1,0.136605848278994,0
2012,113725,1,0.11486396330564116,0
2016,781950,1,0.2856146881307017,1
2018,1295055,2,0.16462426461431198,0
2018,1047733,2,0.1162986509529961,0
2011,885592,2,0.3668588226141047,1
2015,230415,2,0.11643888006187647,0
2016,1076210,1,0.15708340232168666,0
2013,293328,1,0.1321207840120829,0
2009,839327,2,0.13010046999028646,0
2015,827199,2,0.14628740401263887,0
2019,216766,2,0.13994441245297712,0
2011,287376,2,0.1383803359529472,0
2011,901033,1,0.14361175137899582,0
2019,775881,2,0.13074937989727967,0
2019,326997,1,0.1613455384674271,0
2013,307040,1,0.25785811231767736,0
2017,453039,1,0.15179766454528573,0
2019,303309,2,0.1617357516957006,0
2010,849296,1,0.13038640209015215,0
2018,148596,1,0.19813857949595048,0
2017,164399,1,0.1098151106472791,0
2011,1237147,1,0.15848236418970502,0
2009,1194694,1,0.1702715779429321,0
2019,173342,1,0.19272542258520295,0
2009,939403,1,0.15464297834344662,0
2018,853358,2,0.14644268688230153,0
2019,1008834,2,0.17248255990342737,0
2010,690098,2,0.4435273238272578,1
2012,299271,1,0.15937227348114968,0
2010,300466,2,0.1539100394468208,0
2017,1289852,2,0.1327079194402035,0
2014,854240,1,0.23023153851566383,0
2019,151639,1,0.18202661314110305,0
2009,288766,1,0.2057713696362164,0
2010,888638,1,0.17576465540452346,0
2016,339370,1,0.3679285716067237,1
2009,102134,1,0.20933772486672447,0
2012,287368,1,0.10667721573948585,0
2019,165603,2,0.28591598625802,1
2019,1215656,1,0.14632738205363702,0
2018,542793,1,0.2027356532139257,0
2013,310018,1,0.18814485091241467,0
2018,1286475,1,0.17295061996851044,0
2019,668973,2,0.19015598921073512,0
2019,403917,1,0.23768307815639475,0
2015,263721,1,0.2615577092258579,1
2017,1303755,2,0.19032195594576562,0
2019,287133,1,0.3161167455833465,1
2011,96704,1,0.20461154533864928,0
2017,70074,3,0.10656495315612224,0
2019,205842,6,0.28478938698601486,1
2017,189235,1,0.18239469592938012,0
2012,1314165,2,0.12438557836524006,0
2017,295654,1,0.2073877703350551,0
2012,1236471,1,0.17935658264418625,0
2015,414573,2,0.24972339552504352,0
2014,341853,2,0.3721042245480027,1
2014,608742,1,0.2088375643352054,0
2017,366373,1,0.2419708858532281,0
2010,148519,1,0.2162203144591038,0
2017,1119270,1,0.12577239075783858,0
2017,193173,2,0.15502262786473714,0
2017,796666,2,0.1422571892952564,0
2019,213239,2,0.19031539540313772,0
2014,323262,1,0.26366370843550346,1
2010,792469,1,0.27399588563661953,1
2011,115256,1,0.21923385074630244,0
2012,522325,1,0.17505723973979812,0
2015,101808,2,0.11409750915223012,0
2009,859465,2,0.18706403885390335,0
2009,267720,1,0.21186047385141438,0
2017,606235,2,0.1125355127386558,0
2013,377779,1,0.22119853495325947,0
2013,1295291,1,0.13348283094282465,0
2018,226272,1,0.3465222990368313,1
2010,289851,1,0.18698646625004395,0
2019,113875,1,0.21399471767815045,0
2013,256134,1,0.20453779442244077,0
2017,1243080,2,0.18688871849970046,0
2015,834710,2,0.11497624785600115,0
2016,1204934,2,0.21399838487530473,0
2017,165735,1,0.4459834007818221,1
2009,261165,2,0.1251497171368918,0
2011,315658,1,0.1973949229075861,0
2009,1184056,1,0.1728489279356277,0
2019,946643,1,0.1240821273079829,0
2018,201726,1,0.21958211369454825,0
2018,166111,1,0.12260916090783917,0
2017,131411,1,0.2374280000711016,0
2013,81433,1,0.16209957740670464,0
2018,90279,2,0.1736353383888153,0
2009,1104952,1,0.13225250403098113,0
2012,1082659,1,0.1453717396794758,0
2009,121877,1,0.14667917852790363,0
2019,113876,1,0.11956733390786464,0
2009,257338,2,0.1762499146767179,0
2018,628330,2,0.1357949673328844,0
2015,113929,2,0.14628167874111334,0
2013,595312,1,0.1789436722006156,0
2019,137056,1,0.3738594145443485,1
2015,221569,1,0.12408069715405987,0
2015,187275,1,0.17718803294302088,0
2016,39691,1,0.22965310998058752,0
2018,355872,1,0.15116589454366935,0
2013,1197275,1,0.46818599971107594,1
2018,184674,1,0.16839466606075879,0
2013,159673,1,0.15254465223514524,0
2016,186851,1,0.17059786699731952,0
2019,440215,1,0.14453760429869228,0
2019,451952,1,0.1672620151311961,0
2009,1327687,2,0.21425007927670686,0
2010,1326677,1,0.23357669631122918,0
2016,1297941,1,0.22904091632757106,0
2019,871583,2,0.19115054943504317,0
2017,199631,1,0.17858071400972453,0
2019,249957,1,0.1459492847638796,0
2019,504557,1,0.1968125855047678,0
2018,943188,1,0.23156117505324075,0
2016,882492,2,0.1423378299352375,0
2014,122046,2,0.10303386614556675,0
2009,174831,1,0.20756147286293053,0
2010,140483,2,0.175269032324725,0
2016,326867,2,0.1712064149153217,0
2010,277489,1,0.15578595850994553,0
2014,74229,2,0.11716044313134227,0
2017,233087,1,0.12431170014126355,0
2019,124749,2,0.2334905707355374,0
2009,272517,1,0.1955082608241727,0
2017,124794,1,0.12162303557139978,0
2011,772829,1,0.155244412625494,0
2009,401562,1,0.23288250982519518,0
2014,242097,2,0.19380729485760967,0
2018,807987,2,0.11810937293520363,0
2009,79057,2,0.11461389264295846,0
2017,105717,1,0.3014332781651444,1
2018,805430,1,0.14689021673417837,0
2019,192881,2,0.12602991888954798,0
2011,772893,1,0.13696256414475558,0
2009,1232099,1,0.20602172243241149,0
2013,563105,1,0.11332966117758393,0
2016,86896,1,0.17886858003875736,0
2017,841676,2,0.23348994913342697,0
2014,212189,1,0.15503944301150482,0
2019,370191,1,0.10982317229300205,0
2014,105074,2,0.12164181959982565,0
2013,789342,1,0.17859934867810331,0
2017,617514,1,0.43611065946117206,1
2012,124542,2,0.22946130277231525,0
2019,677214,1,0.17374928267103426,0
2017,990785,2,0.1293817407126946,0
2017,116282,1,0.44913677608617564,1
2018,116468,1,0.2026936602767173,0
2014,78215,1,0.23924232552426022,0
2013,784409,1,0.23494907874779186,0
2009,133420,1,0.17080071457154833,0
2013,487126,1,0.11980251998661329,0
2013,1268729,1,0.15572657869891832,0
2018,807094,2,0.14338361758772317,0
2010,286279,1,0.17712461557811374,0
2015,171570,2,0.13244301083099752,0
2016,345562,2,0.28230047545779696,1
2009,297781,2,0.1038640577208948,0
2013,833301,1,0.166541947791844,0
2018,196283,2,0.290687401012507,1
2010,288665,2,0.13690801338272296,0
2011,276429,1,0.110173994348909,0
2011,76353,1,0.11680228100526646,0
2009,324346,1,0.13481366412352616,0
2017,795500,2,0.11583338966636769,0
2017,113144,1,0.17804304301836918,0
2016,122117,1,0.25352214062339257,0
2010,852082,1,0.16734651581718343,0
2017,152003,1,0.1807965461359384,0
2018,354339,1,0.10712857682131431,0
2010,813155,1,0.17110018289611792,0
2011,236020,2,0.14289776094792114,0
2009,1178267,1,0.20666305332340848,0
2015,638125,2,0.17672389505607722,0
2016,844307,2,0.35468052333496347,1
2019,825104,2,0.19623215787744672,0
2012,678778,1,0.22850869840096602,0
2014,1078640,2,0.21756360513804318,0
2017,976691,1,0.11267362727612228,0
2016,96244,3,0.272576288435451,1
2018,1312056,2,0.1119667594642133,0
2013,1254805,1,0.11708172490095811,0
2010,150834,1,0.5309525217700828,1
2019,895915,1,0.18285310036620794,0
2013,907837,2,0.10490134091889507,0
2011,247910,1,0.14438990283686245,0
2019,204533,2,0.15856420728794463,0
2015,1302097,2,0.15203849676141332,0
2017,191424,1,0.27151138415726095,1
2019,476735,1,0.2487286479314678,0
2017,75500,1,0.2395087231269228,0
2009,103774,1,0.11834841610499963,0
2011,922326,2,0.2815395384311341,1
2013,208923,2,0.1191677194985643,0
2016,246301,1,0.23170403956704827,0
2016,1208412,1,0.42628548225520413,1
2015,138208,1,0.14191146900963666,0
2014,42953,2,0.1112228657505912,0
2018,97615,2,0.14667393197941314,0
2013,345349,2,0.25240488874557615,0
2017,404960,1,0.35122408769932506,1
2018,674196,2,0.18650644082030232,0
2009,559477,1,0.23417995151859414,0
2017,995096,2,0.16868547891406668,0
2017,1250212,1,0.21464023589987252,0
2019,472429,1,0.1297571598398384,0
2017,306341,1,0.12527803214945454,0
2010,908366,1,0.18690192063849886,0
2018,1255066,2,0.21865412109146407,0
2015,1049279,1,0.11750743671534604,0
2013,135519,1,0.2892067567668851,1
2009,337492,1,0.19921699288578745,0
2015,879355,2,0.320955548565918,1
2010,77519,1,0.24295357252503635,0
2017,1352839,2,0.14445953804783307,0
2017,799954,1,0.17528682536101525,0
2013,953429,1,0.1907243121878342,0
2015,846968,1,0.25704898040623814,0
2015,1304382,1,0.2366850066715153,0
2009,1293059,1,0.23673639409842082,0
2011,442846,1,0.1926289879827887,0
2016,434388,2,0.11020087665311404,0
2009,857935,2,0.2307114049942921,0
2011,281824,1,0.13081476440964301,0
2013,858307,2,0.17145133324867678,0
2018,359643,1,0.26348988577452515,1
2011,244573,2,0.1339554829264032,0
2011,82813,1,0.18981798678745906,0
2018,1259426,1,0.1319851130554842,0
2019,1232853,1,0.39499620347240727,1
2018,1255816,2,0.1782444692214581,0
2019,1338662,1,0.1725640238953635,0
2014,114083,2,0.2344631595987445,0
2013,878695,2,0.15743977796162878,0
2016,31618,2,0.14477076967460967,0
2018,348210,1,0.13978454513558003,0
2019,1316420,1,0.14255126071272967,0
2012,1307525,1,0.15419579104512063,0
2018,170794,1,0.14100698734091996,0
2012,790280,2,0.21842168733673162,0
2012,889851,1,0.15371078539119762,0
2014,1240920,1,0.20747332515772965,0
2009,658655,1,0.16865059605334298,0
2011,1222898,1,0.13154165288327166,0
2011,1108615,1,0.22526180672929666,0
2009,1337789,2,0.1299008025041455,0
2016,785639,1,0.3579142794420894,1
2009,117945,2,0.4110341004495949,1
2017,883772,2,0.1133430246866482,0
2015,779628,1,0.20134752923793378,0
2019,931910,1,0.2030328323836887,0
2018,879112,1,0.16716006577862053,0
2016,787077,1,0.1516044652636008,0
2012,841052,1,0.17599900762711299,0
2013,238753,1,0.18039047579587617,0
2014,508469,1,0.11430100023405312,0
2011,372215,1,0.17859938596730648,0
2017,115135,2,0.19807590072570624,0
2019,918705,2,0.1744830465800057,0
2016,1214963,1,0.19661842919707007,0
2010,249953,2,0.11768086835456477,0
2013,762189,1,0.23823423291992057,0
2009,837085,1,0.12196233511327131,0
2016,1179524,1,0.15869439955481157,0
2013,1168141,2,0.14861050847297347,0
2018,167397,1,0.2705978465422383,1
2017,977747,2,0.11887554311212972,0
2017,1337569,1,0.2519008317962472,0
2019,919056,2,0.24542632243352258,0
2013,558927,2,0.12287365270327487,0
2017,870627,2,0.42034270051933437,1
2010,179064,1,0.2667514508596247,1
2013,875680,1,0.2521880857911364,0
2014,1016586,1,0.22849598184892037,0
2015,263341,1,0.12355201913350149,0
2011,195039,2,0.11941913829322166,0
2016,911417,1,0.18888944161703972,0
2012,180208,2,0.38857188216393,1
2013,681155,2,0.16101384051768894,0
2019,464319,1,0.2491681903044284,0
2011,1208758,2,0.3757221154866504,1
2016,461561,1,0.12138624142119571,0
2013,446321,2,0.24749394880449047,0
2012,565826,1,0.17549922604804333,0
2018,44486,1,0.24356362641023022,0
2016,526950,1,0.1155534231485855,0
2009,465501,1,0.19104523455864206,0
2016,866548,1,0.14182185749635953,0
2018,176142,2,0.36154970978456424,1
2017,278794,2,0.4094335849027017,1
2017,96123,1,0.29711783247425455,1
2013,300037,1,0.25551119632298985,0
2018,263811,1,0.19808236063053603,0
2017,624462,1,0.23209593739830162,0
2015,808621,2,0.1588776068990294,0
2013,1356925,2,0.1296167269490234,0
2011,194712,1,0.17304800680564952,0
2012,94018,1,0.12143046943469306,0
2017,128040,2,0.17945023305149552,0
2018,97119,1,0.11661145236836438,0
2016,1177389,1,0.14120077277102125,0
2013,446550,1,0.21781614717272035,0
2013,87042,2,0.21891670132367325,0
2011,758926,2,0.17202714157475751,0
2015,127168,2,0.10603789219857883,0
2013,420710,2,0.16606616553993234,0
2015,18591,1,0.16351481044573082,0
2013,1174107,1,0.2613819242665508,1
2009,310932,1,0.17863467195756974,0
2010,953727,2,0.12421380663018795,0
2014,128632,2,0.22467380713284926,0
2014,854724,5,0.19162201435916165,0
2018,209708,1,0.39100297906566606,1
2017,175959,1,0.2467837777573485,0
2016,289139,2,0.3017542908626505,1
2010,832473,3,0.1825704068019811,0
2015,312159,2,0.20135164490048288,0
2011,1342507,1,0.21589102548763603,0
2019,358060,1,0.17437615521268626,0
2018,791907,2,0.20399211288587976,0
2010,1175978,1,0.22534722085289755,0
2017,40887,1,0.1293399838690194,0
2010,139015,1,0.17710904018964096,0
2019,291591,1,0.13225945171163445,0
2011,1281447,2,0.11980856085148109,0
2016,186851,2,0.15248599040514474,0
2013,367370,1,0.178537992600302,0
2019,206651,1,0.22825991581162472,0
2011,1123527,2,0.11768440628782705,0
2009,818685,1,0.1782015272231298,0
2010,627220,3,0.2715449753573143,1
2015,1076881,1,0.23297793297697547,0
2012,130801,1,0.14976432033103484,0
2018,293745,1,0.1711798123656833,0
2018,110036,2,0.15141476627636977,0
2012,1249830,2,0.24911254086103365,0
2011,294491,1,0.1397384937447609,0
2009,418684,1,0.19606493648916737,0
2019,287283,1,0.29554232006573944,1
2017,102521,1,0.3361891184273427,1
2019,1294352,2,0.12265365133402643,0
2010,801674,2,0.20158676973708944,0
2010,787946,1,0.13854835178402367,0
2019,167350,1,0.1832585099815643,0
2018,650505,1,0.11876999273084328,0
2012,1198737,1,0.3550746181503044,1
2015,529804,1,0.2681335155309591,1
2016,784250,1,0.39152929381801826,1
2018,795266,2,0.11651734335046177,0
2017,327365,1,0.20045371474471074,0
2013,316091,1,0.1990120887788286,0
2013,280598,4,0.23152825688108336,0
2017,309495,1,0.20692225227784042,0
2019,1294517,2,0.2569128510889603,0
2014,385837,1,0.15909207237111223,0
2009,401562,2,0.21046935693206414,0
2011,185944,1,0.13624137201579434,0
2010,1273138,6,0.22751980196300367,0
2019,382547,1,0.17410727073097634,0
2014,1015080,1,0.12546187592814237,0
2014,27705,1,0.1544001790599235,0
2017,1216862,1,0.20835777692623053,0
2009,407349,1,0.1633406545103459,0
2009,134024,1,0.189791343939998,0
2016,777579,2,0.17254561420741965,0
2019,98154,1,0.15394391721501252,0
2009,298544,1,0.23241386005107775,0
2010,138736,1,0.20966079441795268,0
2018,1357330,1,0.25447830429537827,0
2010,1157873,1,0.14445953804783307,0
2014,567507,2,0.15732839498656537,0
2013,1218385,2,0.264821316430702,1
2015,421347,1,0.2122039384062018,0
2010,24664,2,0.29015119474343143,1
2011,1056386,1,0.14471360029880093,0
2013,182145,2,0.3265871932948836,1
2018,814860,1,0.11635881877951461,0
2019,203717,2,0.14843934618872057,0
2017,768056,1,0.15935186105092575,0
2009,87822,1,0.12887113255548505,0
2014,272240,1,0.23589110692245263,0
2019,432814,2,0.11828444363120105,0
2012,790883,1,0.19446667341057022,0
2013,1190944,2,0.11569685207430493,0
2010,435330,1,0.14343937861564157,0
2012,758193,1,0.2709633113008151,1
2019,299071,1,0.17734640491988984,0
2018,661910,2,0.1384106107345308,0
2018,621661,2,0.12888659841716713,0
2017,844457,2,0.21195392177889819,0
2019,476947,2,0.23171389351883884,0
2009,939058,2,0.15589029901308085,0
2012,865589,2,0.15413202093706552,0
2014,276606,1,0.1412994877971993,0
2018,881429,1,0.21774793780554347,0
2011,167232,1,0.16263478125988923,0
2017,96222,2,0.12387873430386162,0
2015,79295,1,0.15556336485985559,0
2018,907055,1,0.15470195878025989,0
2010,221129,2,0.20375104604383437,0
2018,410791,1,0.17031252218225792,0
2017,152097,4,0.29248868626713187,1
2013,1170125,1,0.22036093833048032,0
2015,798665,1,0.16643200368469227,0
2015,872536,2,0.22333474854933894,0
2010,113958,1,0.18188719629926936,0
2016,599800,1,0.20397903011870788,0
2017,585077,1,0.2071798615266019,0
2011,157500,1,0.1851432753586143,0
2018,96020,1,0.1456112762641481,0
2009,116569,1,0.16408709565924381,0
2009,870909,2,0.1417706832768837,0
2011,263332,3,0.14656445782071106,0
2011,95066,1,0.13122238559899455,0
2018,1336594,1,0.12139282844633617,0
2018,747992,1,0.18887632447315583,0
2012,774422,1,0.28685066920576957,1
2019,1245592,1,0.12877023115175265,0
2014,582375,1,0.24613991055919138,0
2011,828330,2,0.11530501966409773,0
2012,1294092,1,0.14432843089404207,0
2017,291256,2,0.18269146231241543,0
2018,1281958,2,0.15004922873421733,0
2010,195584,1,0.1468191353654462,0
2014,1053542,2,0.14123792000430022,0
2014,283089,1,0.13825572782861054,0
2019,1293933,1,0.21017291159243795,0
2017,965889,1,0.17031252218225792,0
2019,319390,1,0.15060007896829794,0
2017,930820,1,0.20516207775756595,0
2019,135794,1,0.11264328115228243,0
2019,104150,3,0.23172889535589297,0
2011,309030,1,0.1759629341889785,0
